Site,Animal,Population,Death,Status
Manchester,1116,S,11,0
Manchester,1117,S,11,0
Manchester,1118,S,11,0
Manchester,1119,S,11,0
Manchester,1120,S,11,0
Manchester,1121,S,11,0
Manchester,1122,S,11,0
Manchester,1123,S,11,0
Manchester,1124,S,11,0
Manchester,1125,S,11,0
Manchester,1126,S,11,0
Manchester,1127,S,11,0
Manchester,1128,S,11,0
Manchester,1129,S,11,0
Manchester,1130,S,11,0
Manchester,1131,S,11,0
Manchester,1132,S,11,0
Manchester,1133,S,11,0
Manchester,1134,S,11,0
Manchester,1135,S,11,0
Manchester,1136,S,11,0
Manchester,1137,S,11,0
Manchester,1138,S,11,0
Manchester,1139,S,11,0
Manchester,1140,S,11,0
Manchester,1141,S,11,0
Manchester,1142,S,11,0
Manchester,1143,S,11,0
Manchester,1144,S,11,0
Manchester,1145,S,11,0
Manchester,1146,S,11,0
Manchester,1147,S,11,0
Manchester,1148,S,11,0
Manchester,1149,S,11,0
Manchester,1150,S,11,0
Manchester,1151,S,11,0
Manchester,1152,S,11,0
Manchester,1153,S,11,0
Manchester,1154,S,11,0
Manchester,1155,S,11,0
Manchester,1156,S,11,0
Manchester,1157,S,11,0
Manchester,1158,S,11,0
Manchester,1159,S,11,0
Manchester,1160,S,11,0
Manchester,1161,S,11,0
Manchester,1162,S,11,0
Manchester,1163,S,11,0
Manchester,1164,S,11,0
Manchester,1165,S,11,0
Manchester,1166,S,11,0
Manchester,1167,S,11,0
Manchester,1168,S,11,0
Manchester,1169,S,11,0
Manchester,1170,S,11,0
Manchester,1171,S,11,0
Manchester,1172,S,11,0
Manchester,1173,S,11,0
Manchester,1174,S,11,0
Manchester,1175,S,11,0
Manchester,1176,S,11,0
Manchester,1177,S,11,0
Manchester,1178,S,11,0
Manchester,1179,S,11,0
Manchester,1180,S,11,0
Manchester,1181,S,11,0
Manchester,1182,S,11,0
Manchester,1183,S,11,0
Manchester,1184,S,11,0
Manchester,1185,S,11,0
Manchester,1186,S,11,0
Manchester,1187,S,11,0
Manchester,1188,S,11,0
Manchester,1189,S,11,0
Manchester,1190,S,11,0
Manchester,1191,S,11,0
Manchester,1192,S,11,0
Manchester,1193,S,11,0
Manchester,1194,S,11,0
Manchester,1195,S,11,0
Manchester,1196,S,11,0
Manchester,1197,S,11,0
Manchester,1198,S,11,0
Manchester,1199,S,11,0
Manchester,1200,S,11,0
Manchester,1201,S,11,0
Manchester,1202,S,11,0
Manchester,1203,S,11,0
Manchester,1204,S,11,0
Manchester,1205,S,11,0
Manchester,1206,S,11,0
Manchester,1207,S,11,0
Manchester,1208,S,11,0
Manchester,1209,S,11,0
Manchester,1210,S,11,0
Manchester,1211,S,11,0
Manchester,1212,S,11,0
Manchester,1213,S,11,0
Manchester,1214,S,11,0
Manchester,1215,S,11,0
Manchester,1216,S,11,0
Manchester,1217,S,11,0
Manchester,1218,S,11,0
Manchester,1219,S,11,0
Manchester,1220,S,11,0
Manchester,1221,S,11,0
Manchester,1222,S,11,0
Manchester,1223,S,11,0
Manchester,1224,S,11,0
Manchester,1225,S,11,0
Manchester,1226,S,11,0
Manchester,1227,S,11,0
Manchester,1228,S,11,0
Manchester,1229,S,11,0
Manchester,1230,S,11,0
Manchester,1231,S,11,0
Manchester,1232,S,11,0
Manchester,1233,S,11,0
Manchester,1234,S,11,0
Manchester,1235,S,11,0
Manchester,1236,S,11,0
Manchester,1237,S,11,0
Manchester,1238,S,11,0
Manchester,1239,S,11,0
Manchester,1240,S,11,0
Manchester,1241,S,11,0
Manchester,1242,S,11,0
Manchester,1243,S,11,0
Manchester,1244,S,11,0
Manchester,1245,S,11,0
Manchester,1246,S,11,0
Manchester,1247,S,11,0
Manchester,1248,S,11,0
Manchester,1249,S,11,0
Manchester,1250,S,11,0
Manchester,1251,S,11,0
Manchester,1252,S,11,0
Manchester,1253,S,11,0
Manchester,1254,S,11,0
Manchester,1255,S,11,0
Manchester,1256,S,11,0
Manchester,1257,S,11,0
Manchester,1258,S,11,0
Manchester,1259,S,11,0
Manchester,1260,S,11,0
Manchester,1261,S,11,0
Manchester,1262,S,11,0
Manchester,1263,S,11,0
Manchester,1264,S,11,0
Manchester,1265,S,11,0
Manchester,1266,S,11,0
Manchester,1267,S,11,0
Manchester,1268,S,11,0
Manchester,1269,S,11,0
Manchester,1270,S,11,0
Manchester,1271,S,11,0
Manchester,1272,S,11,0
Manchester,1273,S,11,0
Manchester,1274,S,11,0
Manchester,1275,S,11,0
Manchester,1276,S,11,0
Manchester,1277,S,11,0
Manchester,1278,S,11,0
Manchester,1279,S,11,0
Manchester,1280,S,11,0
Manchester,1281,S,11,0
Manchester,1282,S,11,0
Manchester,1283,S,11,0
Manchester,1284,S,11,0
Manchester,1285,S,11,0
Manchester,1286,S,11,0
Manchester,1287,S,11,0
Manchester,1288,S,11,0
Manchester,1289,S,11,0
Manchester,1290,S,11,0
Manchester,1291,S,11,0
Manchester,1292,S,11,0
Manchester,1293,S,11,0
Manchester,1294,S,11,0
Manchester,1295,S,11,0
Manchester,1296,S,11,0
Manchester,1297,S,11,0
Manchester,1298,S,11,0
Manchester,1299,S,11,0
Manchester,1300,S,11,0
Manchester,1301,S,11,0
Manchester,1302,S,11,0
Manchester,1303,S,11,0
Manchester,1304,S,11,0
Manchester,1305,S,11,0
Manchester,1306,S,11,0
Manchester,1307,S,11,0
Manchester,1308,S,11,0
Manchester,1309,S,11,0
Manchester,1310,S,11,0
Manchester,1311,S,11,0
Manchester,1312,S,11,0
Manchester,1313,S,11,0
Manchester,1314,S,11,0
Manchester,1315,S,11,0
Manchester,1316,S,11,0
Manchester,1317,S,11,0
Manchester,1318,S,11,0
Manchester,1319,S,11,0
Manchester,1320,S,11,0
Manchester,1321,S,11,0
Manchester,1322,S,11,0
Manchester,1323,S,11,0
Manchester,1324,S,11,0
Manchester,1325,S,11,0
Manchester,1326,S,11,0
Manchester,1327,S,11,0
Manchester,1328,S,11,0
Manchester,1329,S,11,0
Manchester,1330,S,11,0
Manchester,1331,S,11,0
Manchester,1332,S,11,0
Manchester,1333,S,11,0
Manchester,1334,S,11,0
Manchester,1335,S,11,0
Manchester,1336,S,11,0
Manchester,1337,S,11,0
Manchester,1338,S,11,0
Manchester,1339,S,11,0
Manchester,1340,S,11,0
Manchester,1341,S,11,0
Manchester,1342,S,11,0
Manchester,1343,S,11,0
Manchester,1344,S,11,0
Manchester,1345,S,11,0
Manchester,1346,S,11,0
Manchester,1347,S,11,0
Manchester,1348,S,11,0
Manchester,1349,S,11,0
Manchester,1350,S,11,0
Manchester,1351,S,11,0
Manchester,1352,S,11,0
Manchester,1353,S,11,0
Manchester,1354,S,11,0
Manchester,1355,S,11,0
Manchester,1356,S,11,0
Manchester,1357,S,11,0
Manchester,1358,S,11,0
Manchester,1359,S,11,0
Manchester,1360,S,11,0
Manchester,1361,S,11,0
Manchester,1362,S,11,0
Manchester,1363,S,11,0
Manchester,1364,S,11,0
Manchester,1365,S,11,0
Manchester,1366,S,11,0
Manchester,1367,S,11,0
Manchester,1368,S,11,0
Manchester,1369,S,11,0
Manchester,1370,S,11,0
Manchester,1371,S,11,0
Manchester,1372,S,11,0
Manchester,1373,S,11,0
Manchester,1374,S,11,0
Manchester,1375,S,11,0
Manchester,1376,S,11,0
Manchester,1377,S,11,0
Manchester,1378,S,11,0
Manchester,1379,S,11,0
Manchester,1380,S,11,0
Manchester,1381,S,11,0
Manchester,1382,S,11,0
Manchester,1383,S,11,0
Manchester,1384,S,11,0
Manchester,1385,S,11,0
Manchester,1386,S,11,0
Manchester,1387,S,11,0
Manchester,1388,S,11,0
Manchester,1389,S,11,0
Manchester,1390,S,11,0
Manchester,1391,S,11,0
Manchester,1392,S,11,0
Manchester,1393,S,11,0
Manchester,1394,S,11,0
Manchester,1395,S,11,0
Manchester,1396,S,11,0
Manchester,1397,S,11,0
Manchester,1398,S,11,0
Manchester,1399,S,11,0
Manchester,1400,S,11,0
Manchester,1401,S,11,0
Manchester,1402,S,11,0
Manchester,1403,S,11,0
Manchester,1404,S,11,0
Manchester,1405,S,11,0
Manchester,1406,S,11,0
Manchester,1407,S,11,0
Manchester,1408,S,11,0
Manchester,1409,S,11,0
Manchester,1410,S,11,0
Manchester,1411,S,11,0
Manchester,1412,S,11,0
Manchester,1413,S,11,0
Manchester,1414,S,11,0
Manchester,1415,S,11,0
Manchester,1416,S,11,0
Manchester,1417,S,11,0
Manchester,1418,S,11,0
Manchester,1419,S,11,0
Manchester,1420,S,11,0
Manchester,1421,S,11,0
Manchester,1422,S,11,0
Manchester,1423,S,11,0
Manchester,1424,S,11,0
Manchester,1425,S,11,0
Manchester,1426,S,11,0
Manchester,1427,S,11,0
Manchester,1428,S,11,0
Manchester,1429,S,11,0
Manchester,1430,S,11,0
Manchester,1431,S,11,0
Manchester,1432,S,11,0
Manchester,1433,S,11,0
Manchester,1434,S,11,0
Manchester,1435,S,11,0
Manchester,1436,S,11,0
Manchester,1437,S,11,0
Manchester,1438,S,11,0
Manchester,1439,S,11,0
Manchester,1440,S,11,0
Oyster Bay,1,N,4,1
Oyster Bay,2,N,4,1
Oyster Bay,3,N,4,1
Oyster Bay,4,N,4,1
Oyster Bay,5,N,4,1
Oyster Bay,6,N,4,1
Oyster Bay,7,N,4,1
Oyster Bay,8,N,4,1
Oyster Bay,9,N,4,1
Oyster Bay,10,N,4,1
Oyster Bay,11,N,4,1
Oyster Bay,12,N,4,1
Oyster Bay,13,N,4,1
Oyster Bay,14,N,4,1
Oyster Bay,15,N,4,1
Oyster Bay,16,N,4,1
Oyster Bay,17,N,4,1
Oyster Bay,18,N,4,1
Oyster Bay,19,N,4,1
Oyster Bay,20,N,4,1
Oyster Bay,21,N,4,1
Oyster Bay,22,N,4,1
Oyster Bay,23,N,4,1
Oyster Bay,24,N,4,1
Oyster Bay,25,N,4,1
Oyster Bay,26,N,4,1
Oyster Bay,27,N,4,1
Oyster Bay,28,N,4,1
Oyster Bay,29,N,4,1
Oyster Bay,30,N,4,1
Oyster Bay,31,N,4,1
Oyster Bay,32,N,4,1
Oyster Bay,33,N,4,1
Oyster Bay,34,N,4,1
Oyster Bay,35,N,4,1
Oyster Bay,36,N,4,1
Oyster Bay,37,N,4,1
Oyster Bay,38,N,4,1
Oyster Bay,39,N,4,1
Oyster Bay,40,N,4,1
Oyster Bay,41,N,4,1
Oyster Bay,42,N,4,1
Oyster Bay,43,N,4,1
Oyster Bay,44,N,4,1
Oyster Bay,45,N,4,1
Oyster Bay,46,N,4,1
Oyster Bay,47,N,4,1
Oyster Bay,48,N,4,0
Oyster Bay,49,N,4,0
Oyster Bay,50,N,4,0
Oyster Bay,51,N,4,0
Oyster Bay,52,N,4,0
Oyster Bay,53,N,4,0
Oyster Bay,54,N,4,0
Oyster Bay,55,N,4,0
Oyster Bay,56,N,4,0
Oyster Bay,57,N,4,0
Oyster Bay,58,N,4,0
Oyster Bay,59,N,4,0
Oyster Bay,60,N,4,0
Oyster Bay,61,N,4,0
Oyster Bay,62,N,4,0
Oyster Bay,63,N,4,0
Oyster Bay,64,N,4,0
Oyster Bay,65,N,4,0
Oyster Bay,66,N,4,0
Oyster Bay,67,N,4,0
Oyster Bay,68,N,4,0
Oyster Bay,69,N,4,0
Oyster Bay,70,N,4,0
Oyster Bay,71,N,4,0
Oyster Bay,72,N,4,0
Oyster Bay,73,N,4,0
Oyster Bay,74,N,4,0
Oyster Bay,75,N,4,0
Oyster Bay,76,N,4,0
Oyster Bay,77,N,4,0
Oyster Bay,78,N,6,1
Oyster Bay,79,N,6,1
Oyster Bay,80,N,6,1
Oyster Bay,81,N,6,1
Oyster Bay,82,N,6,1
Oyster Bay,83,N,6,1
Oyster Bay,84,N,6,1
Oyster Bay,85,N,6,1
Oyster Bay,86,N,6,1
Oyster Bay,87,N,6,1
Oyster Bay,88,N,6,1
Oyster Bay,89,N,6,1
Oyster Bay,90,N,6,1
Oyster Bay,91,N,6,1
Oyster Bay,92,N,6,1
Oyster Bay,93,N,6,1
Oyster Bay,94,N,9,1
Oyster Bay,95,N,9,1
Oyster Bay,96,N,9,1
Oyster Bay,97,N,9,1
Oyster Bay,98,N,9,1
Oyster Bay,99,N,9,1
Oyster Bay,100,N,9,1
Oyster Bay,101,N,9,1
Oyster Bay,102,N,9,1
Oyster Bay,103,N,9,1
Oyster Bay,104,N,9,1
Oyster Bay,105,N,9,1
Oyster Bay,106,N,9,1
Oyster Bay,107,N,9,1
Oyster Bay,108,N,9,1
Oyster Bay,109,N,9,1
Oyster Bay,110,N,9,1
Oyster Bay,111,N,9,1
Oyster Bay,112,N,9,1
Oyster Bay,113,N,9,1
Oyster Bay,114,N,9,1
Oyster Bay,115,N,9,1
Oyster Bay,116,N,9,1
Oyster Bay,117,N,9,1
Oyster Bay,118,N,9,1
Oyster Bay,119,N,9,1
Oyster Bay,120,N,9,1
Oyster Bay,121,N,9,1
Oyster Bay,122,N,9,1
Oyster Bay,123,N,9,1
Oyster Bay,124,N,9,1
Oyster Bay,125,N,9,1
Oyster Bay,126,N,9,1
Oyster Bay,127,N,9,1
Oyster Bay,128,N,9,1
Oyster Bay,129,N,9,1
Oyster Bay,130,N,9,1
Oyster Bay,131,N,9,1
Oyster Bay,132,N,9,1
Oyster Bay,133,N,9,1
Oyster Bay,134,N,9,1
Oyster Bay,135,N,9,1
Oyster Bay,136,N,9,1
Oyster Bay,137,N,9,1
Oyster Bay,138,N,9,1
Oyster Bay,139,N,9,1
Oyster Bay,140,N,9,1
Oyster Bay,141,N,9,1
Oyster Bay,142,N,9,1
Oyster Bay,143,N,9,1
Oyster Bay,144,N,9,1
Oyster Bay,145,N,9,1
Oyster Bay,146,N,9,1
Oyster Bay,147,N,9,1
Oyster Bay,148,N,9,1
Oyster Bay,149,N,9,1
Oyster Bay,150,N,9,1
Oyster Bay,151,N,9,1
Oyster Bay,152,N,9,1
Oyster Bay,153,N,9,1
Oyster Bay,154,N,9,1
Oyster Bay,155,N,9,1
Oyster Bay,156,N,9,1
Oyster Bay,157,N,9,1
Oyster Bay,158,N,9,1
Oyster Bay,159,N,9,1
Oyster Bay,160,N,9,1
Oyster Bay,161,N,9,1
Oyster Bay,162,N,9,1
Oyster Bay,163,N,9,1
Oyster Bay,164,N,9,1
Oyster Bay,165,N,9,1
Oyster Bay,166,N,9,1
Oyster Bay,167,N,9,1
Oyster Bay,168,N,9,1
Oyster Bay,169,N,9,1
Oyster Bay,170,N,9,1
Oyster Bay,171,N,9,1
Oyster Bay,172,N,9,1
Oyster Bay,173,N,9,1
Oyster Bay,174,N,9,1
Oyster Bay,175,N,9,1
Oyster Bay,176,N,9,1
Oyster Bay,177,N,9,1
Oyster Bay,178,N,9,1
Oyster Bay,179,N,9,1
Oyster Bay,180,N,9,1
Oyster Bay,181,N,9,1
Oyster Bay,182,N,9,1
Oyster Bay,183,N,9,1
Oyster Bay,184,N,9,1
Oyster Bay,185,N,9,1
Oyster Bay,186,N,9,1
Oyster Bay,187,N,9,1
Oyster Bay,188,N,10,1
Oyster Bay,189,N,10,1
Oyster Bay,190,N,10,1
Oyster Bay,191,N,10,1
Oyster Bay,192,N,10,1
Oyster Bay,193,N,10,1
Oyster Bay,194,N,10,1
Oyster Bay,195,N,10,1
Oyster Bay,196,N,10,1
Oyster Bay,197,N,10,1
Oyster Bay,198,N,10,1
Oyster Bay,199,N,10,1
Oyster Bay,200,N,10,1
Oyster Bay,201,N,10,1
Oyster Bay,202,N,10,1
Oyster Bay,203,N,10,1
Oyster Bay,204,N,10,1
Oyster Bay,205,N,10,1
Oyster Bay,206,N,10,1
Oyster Bay,207,N,10,1
Oyster Bay,208,N,10,1
Oyster Bay,209,N,10,1
Oyster Bay,210,N,10,1
Oyster Bay,211,N,10,1
Oyster Bay,212,N,10,1
Oyster Bay,213,N,10,1
Oyster Bay,214,N,10,1
Oyster Bay,215,N,10,1
Oyster Bay,216,N,10,1
Oyster Bay,217,N,10,1
Oyster Bay,218,N,10,1
Oyster Bay,219,N,10,1
Oyster Bay,220,N,10,1
Oyster Bay,221,N,10,1
Oyster Bay,222,N,10,1
Oyster Bay,223,N,10,1
Oyster Bay,224,N,10,1
Oyster Bay,225,N,10,1
Oyster Bay,226,N,10,1
Oyster Bay,227,N,11,1
Oyster Bay,228,N,11,1
Oyster Bay,229,N,11,1
Oyster Bay,230,N,11,1
Oyster Bay,231,N,11,1
Oyster Bay,232,N,11,1
Oyster Bay,233,N,11,1
Oyster Bay,234,N,11,1
Oyster Bay,235,N,11,1
Oyster Bay,236,N,11,1
Oyster Bay,237,N,11,1
Oyster Bay,238,N,11,1
Oyster Bay,239,N,11,1
Oyster Bay,240,N,11,1
Oyster Bay,241,N,11,1
Oyster Bay,242,N,11,1
Oyster Bay,243,N,11,1
Oyster Bay,244,N,11,1
Oyster Bay,245,N,11,1
Oyster Bay,246,N,11,1
Oyster Bay,247,N,11,1
Oyster Bay,248,N,11,0
Oyster Bay,249,N,11,0
Oyster Bay,250,N,11,0
Oyster Bay,251,N,11,0
Oyster Bay,252,N,11,0
Oyster Bay,253,N,11,0
Oyster Bay,254,N,11,0
Oyster Bay,255,N,11,0
Oyster Bay,256,N,11,0
Oyster Bay,257,N,11,0
Oyster Bay,258,N,11,0
Oyster Bay,259,N,11,0
Oyster Bay,260,N,11,0
Oyster Bay,261,N,11,0
Oyster Bay,262,N,11,0
Oyster Bay,263,N,11,0
Oyster Bay,264,N,11,0
Oyster Bay,265,N,11,0
Oyster Bay,266,N,11,0
Oyster Bay,267,N,11,0
Oyster Bay,268,N,11,0
Oyster Bay,269,N,11,0
Oyster Bay,270,N,11,0
Oyster Bay,271,N,11,0
Oyster Bay,272,N,11,0
Oyster Bay,273,N,11,0
Oyster Bay,274,N,11,0
Oyster Bay,275,N,11,0
Oyster Bay,276,N,11,0
Oyster Bay,277,N,11,0
Oyster Bay,278,N,11,0
Oyster Bay,279,N,11,0
Oyster Bay,280,N,11,0
Oyster Bay,281,N,11,0
Oyster Bay,282,N,11,0
Oyster Bay,283,N,11,0
Oyster Bay,284,N,11,0
Oyster Bay,285,N,11,0
Oyster Bay,286,N,11,0
Oyster Bay,287,N,11,0
Oyster Bay,288,N,11,0
Oyster Bay,289,N,11,0
Oyster Bay,290,N,11,0
Oyster Bay,291,N,11,0
Oyster Bay,292,N,11,0
Oyster Bay,293,N,11,0
Oyster Bay,294,N,11,0
Oyster Bay,295,N,11,0
Oyster Bay,296,N,11,0
Oyster Bay,297,N,11,0
Oyster Bay,298,N,11,0
Oyster Bay,299,N,11,0
Oyster Bay,300,N,11,0
Oyster Bay,301,N,11,0
Oyster Bay,302,N,11,0
Oyster Bay,303,N,11,0
Oyster Bay,304,N,11,0
Oyster Bay,305,N,11,0
Oyster Bay,306,N,11,0
Oyster Bay,307,N,11,0
Oyster Bay,308,N,11,0
Oyster Bay,309,N,11,0
Oyster Bay,310,N,11,0
Oyster Bay,311,N,11,0
Oyster Bay,312,N,11,0
Oyster Bay,313,N,11,0
Oyster Bay,314,N,11,0
Oyster Bay,315,N,11,0
Oyster Bay,316,N,11,0
Oyster Bay,317,N,11,0
Oyster Bay,318,N,11,0
Oyster Bay,319,N,11,0
Oyster Bay,320,N,11,0
Oyster Bay,321,N,11,0
Oyster Bay,322,N,11,0
Oyster Bay,323,N,11,0
Oyster Bay,324,N,11,0
Oyster Bay,325,N,11,0
Oyster Bay,326,N,11,0
Oyster Bay,327,N,11,0
Oyster Bay,328,N,11,0
Oyster Bay,329,N,11,0
Oyster Bay,330,N,11,0
Oyster Bay,331,N,11,0
Oyster Bay,332,N,11,0
Oyster Bay,333,N,11,0
Oyster Bay,334,N,11,0
Oyster Bay,335,N,11,0
Oyster Bay,336,N,11,0
Oyster Bay,337,N,11,0
Oyster Bay,338,N,11,0
Oyster Bay,339,N,11,0
Oyster Bay,340,N,11,0
Oyster Bay,341,N,11,0
Oyster Bay,342,N,11,0
Oyster Bay,343,N,11,0
Oyster Bay,344,N,11,0
Oyster Bay,345,N,11,0
Oyster Bay,346,N,11,0
Oyster Bay,347,N,11,0
Oyster Bay,348,N,11,0
Oyster Bay,349,N,11,0
Oyster Bay,350,N,11,0
Oyster Bay,351,N,11,0
Oyster Bay,352,N,11,0
Oyster Bay,353,N,11,0
Oyster Bay,354,N,11,0
Oyster Bay,355,N,11,0
Oyster Bay,356,N,11,0
Oyster Bay,357,N,11,0
Oyster Bay,358,N,11,0
Oyster Bay,359,N,11,0
Oyster Bay,360,N,11,0
Oyster Bay,361,N,11,0
Oyster Bay,362,N,11,0
Oyster Bay,363,N,11,0
Oyster Bay,364,N,11,0
Oyster Bay,365,N,11,0
Oyster Bay,366,N,11,0
Oyster Bay,367,N,11,0
Oyster Bay,368,N,11,0
Oyster Bay,369,N,11,0
Oyster Bay,370,N,11,0
Oyster Bay,371,N,11,0
Oyster Bay,372,N,11,0
Oyster Bay,373,N,11,0
Oyster Bay,374,N,11,0
Oyster Bay,375,N,11,0
Oyster Bay,376,N,11,0
Oyster Bay,377,N,11,0
Oyster Bay,378,N,11,0
Oyster Bay,379,N,11,0
Oyster Bay,380,N,11,0
Oyster Bay,381,N,11,0
Oyster Bay,382,N,11,0
Oyster Bay,383,N,11,0
Oyster Bay,384,N,11,0
Oyster Bay,385,N,11,0
Oyster Bay,386,N,11,0
Oyster Bay,387,N,11,0
Oyster Bay,388,N,11,0
Oyster Bay,389,N,11,0
Oyster Bay,390,N,11,0
Oyster Bay,391,N,11,0
Oyster Bay,392,N,11,0
Oyster Bay,393,N,11,0
Oyster Bay,394,N,11,0
Oyster Bay,395,N,11,0
Oyster Bay,396,N,11,0
Oyster Bay,397,N,11,0
Oyster Bay,398,N,11,0
Oyster Bay,399,N,11,0
Oyster Bay,400,N,11,0
Oyster Bay,401,N,11,0
Oyster Bay,402,N,11,0
Oyster Bay,403,N,11,0
Oyster Bay,404,N,11,0
Oyster Bay,405,N,11,0
Oyster Bay,406,N,11,0
Oyster Bay,407,N,11,0
Oyster Bay,408,N,11,0
Oyster Bay,409,N,11,0
Oyster Bay,410,N,11,0
Oyster Bay,411,N,11,0
Oyster Bay,412,N,11,0
Oyster Bay,413,N,11,0
Oyster Bay,414,N,11,0
Oyster Bay,415,N,11,0
Oyster Bay,416,N,11,0
Oyster Bay,417,N,11,0
Oyster Bay,418,N,11,0
Oyster Bay,419,N,11,0
Oyster Bay,420,N,11,0
Oyster Bay,421,N,11,0
Oyster Bay,422,N,11,0
Oyster Bay,423,N,11,0
Oyster Bay,424,N,11,0
Oyster Bay,425,N,11,0
Oyster Bay,426,N,11,0
Oyster Bay,427,N,11,0
Oyster Bay,428,N,11,0
Oyster Bay,429,N,11,0
Oyster Bay,430,N,11,0
Oyster Bay,431,N,11,0
Oyster Bay,432,N,11,0
Oyster Bay,433,N,11,0
Oyster Bay,434,N,11,0
Oyster Bay,435,N,11,0
Oyster Bay,436,N,11,0
Oyster Bay,437,N,11,0
Oyster Bay,438,N,11,0
Oyster Bay,439,N,11,0
Oyster Bay,440,N,11,0
Oyster Bay,441,N,11,0
Oyster Bay,442,N,11,0
Oyster Bay,443,N,11,0
Oyster Bay,444,N,11,0
Oyster Bay,445,N,11,0
Oyster Bay,446,N,11,0
Oyster Bay,447,N,11,0
Oyster Bay,448,N,11,0
Oyster Bay,449,N,11,0
Oyster Bay,450,N,11,0
Oyster Bay,451,N,11,0
Oyster Bay,452,N,11,0
Oyster Bay,453,N,11,0
Oyster Bay,454,N,11,0
Oyster Bay,455,N,11,0
Oyster Bay,456,N,11,0
Oyster Bay,457,N,11,0
Oyster Bay,458,N,11,0
Oyster Bay,459,N,11,0
Oyster Bay,460,N,11,0
Oyster Bay,461,N,11,0
Oyster Bay,462,N,11,0
Oyster Bay,463,N,11,0
Oyster Bay,464,N,11,0
Oyster Bay,465,N,11,0
Oyster Bay,466,N,11,0
Oyster Bay,467,N,11,0
Oyster Bay,468,N,11,0
Oyster Bay,469,N,11,0
Oyster Bay,470,N,11,0
Oyster Bay,471,N,11,0
Oyster Bay,472,N,11,0
Oyster Bay,473,N,11,0
Oyster Bay,474,N,11,0
Oyster Bay,475,N,11,0
Oyster Bay,476,N,11,0
Oyster Bay,477,N,11,0
Oyster Bay,478,N,11,0
Oyster Bay,479,N,11,0
Oyster Bay,480,N,11,0
Oyster Bay,481,H,4,1
Oyster Bay,482,H,4,1
Oyster Bay,483,H,4,1
Oyster Bay,484,H,4,1
Oyster Bay,485,H,4,1
Oyster Bay,486,H,4,1
Oyster Bay,487,H,4,1
Oyster Bay,488,H,4,1
Oyster Bay,489,H,4,1
Oyster Bay,490,H,4,1
Oyster Bay,491,H,4,1
Oyster Bay,492,H,4,1
Oyster Bay,493,H,4,1
Oyster Bay,494,H,4,1
Oyster Bay,495,H,4,1
Oyster Bay,496,H,4,1
Oyster Bay,497,H,4,1
Oyster Bay,498,H,4,1
Oyster Bay,499,H,4,1
Oyster Bay,500,H,4,1
Oyster Bay,501,H,4,1
Oyster Bay,502,H,4,1
Oyster Bay,503,H,4,1
Oyster Bay,504,H,4,1
Oyster Bay,505,H,4,1
Oyster Bay,506,H,4,1
Oyster Bay,507,H,4,1
Oyster Bay,508,H,4,1
Oyster Bay,509,H,4,1
Oyster Bay,510,H,4,1
Oyster Bay,511,H,4,1
Oyster Bay,512,H,4,1
Oyster Bay,513,H,4,1
Oyster Bay,514,H,4,1
Oyster Bay,515,H,4,1
Oyster Bay,516,H,4,1
Oyster Bay,517,H,4,1
Oyster Bay,518,H,4,1
Oyster Bay,519,H,4,1
Oyster Bay,520,H,4,1
Oyster Bay,521,H,4,1
Oyster Bay,522,H,4,1
Oyster Bay,523,H,4,1
Oyster Bay,524,H,4,1
Oyster Bay,525,H,4,1
Oyster Bay,526,H,4,1
Oyster Bay,527,H,4,1
Oyster Bay,528,H,4,1
Oyster Bay,529,H,4,1
Oyster Bay,530,H,4,1
Oyster Bay,531,H,4,0
Oyster Bay,532,H,4,0
Oyster Bay,533,H,4,0
Oyster Bay,534,H,4,0
Oyster Bay,535,H,4,0
Oyster Bay,536,H,4,0
Oyster Bay,537,H,4,0
Oyster Bay,538,H,4,0
Oyster Bay,539,H,4,0
Oyster Bay,540,H,4,0
Oyster Bay,541,H,4,0
Oyster Bay,542,H,4,0
Oyster Bay,543,H,4,0
Oyster Bay,544,H,4,0
Oyster Bay,545,H,4,0
Oyster Bay,546,H,4,0
Oyster Bay,547,H,4,0
Oyster Bay,548,H,4,0
Oyster Bay,549,H,4,0
Oyster Bay,550,H,4,0
Oyster Bay,551,H,4,0
Oyster Bay,552,H,4,0
Oyster Bay,553,H,4,0
Oyster Bay,554,H,4,0
Oyster Bay,555,H,4,0
Oyster Bay,556,H,4,0
Oyster Bay,557,H,4,0
Oyster Bay,558,H,4,0
Oyster Bay,559,H,4,0
Oyster Bay,560,H,4,0
Oyster Bay,561,H,4,0
Oyster Bay,562,H,4,0
Oyster Bay,563,H,4,0
Oyster Bay,564,H,6,1
Oyster Bay,565,H,6,1
Oyster Bay,566,H,6,1
Oyster Bay,567,H,9,1
Oyster Bay,568,H,9,1
Oyster Bay,569,H,9,1
Oyster Bay,570,H,9,1
Oyster Bay,571,H,9,1
Oyster Bay,572,H,9,1
Oyster Bay,573,H,9,1
Oyster Bay,574,H,9,1
Oyster Bay,575,H,9,1
Oyster Bay,576,H,9,1
Oyster Bay,577,H,9,1
Oyster Bay,578,H,9,1
Oyster Bay,579,H,9,1
Oyster Bay,580,H,9,1
Oyster Bay,581,H,9,1
Oyster Bay,582,H,9,1
Oyster Bay,583,H,9,1
Oyster Bay,584,H,9,1
Oyster Bay,585,H,9,1
Oyster Bay,586,H,9,1
Oyster Bay,587,H,9,1
Oyster Bay,588,H,9,1
Oyster Bay,589,H,9,1
